facility,name,betweenness,pagerank,in_degree,out_degree,degree,clustering,throughput_legs,total_excess_delay,delay_pct,betw_pct,thru_pct,bottleneck_score
IND441107AAB,Savner_Wagodha_D (Maharashtra),0.0,0.0002975972736948614,1,0,1,0.0,11,1609.0,0.7374773687386844,0.18949909474954738,0.31985515992757996,0.4895594447797224
IND442001AAA,Wardha_RamaNgr_D (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,5,178.0,0.16113458056729027,0.18949909474954738,0.16807483403741702,0.17103198551599275
IND445001AAB,Yavatmal_JajuDPP_D (Maharashtra),0.0,0.0002975972736948614,1,0,1,0.0,12,574.0,0.40766445383222694,0.18949909474954738,0.3488231744115872,0.3304465902232951
IND444602AAA,Amravati_DC (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,21,1823.0,0.764031382015691,0.18949909474954738,0.5618587809293905,0.5512371756185878
IND560099AAH,Bengaluru_South_D_20 (Karnataka),0.0,0.00011567764671148872,0,1,1,0.0,1,13.0,0.01448400724200362,0.18949909474954738,0.024140012070006035,0.06891973445986722
IND440014AAA,Nagpur_Jaripatk_DC (Maharashtra),0.0,0.00021400854696282493,1,0,1,0.0,1,59.0,0.05884127942063971,0.18949909474954738,0.024140012070006035,0.09109837054918526
IND411043AAA,Pune Balaji Nagar (Maharashtra),0.0,0.0004304602888265729,1,1,2,0.0,10,781.0,0.5039227519613759,0.18949909474954738,0.292094146047073,0.36722993361496675
IND411048AAA,Pune_East_D_8 (Maharashtra),0.0,0.00038549133995298944,1,1,2,0.0,8,854.0,0.5395292697646349,0.18949909474954738,0.24170187085093542,0.37495473747736874
IND411017AAA,PNQ Rahatani DPC (Maharashtra),0.0,0.0007676057579897632,1,1,2,0.0,35,832.0,0.5301750150875075,0.18949909474954738,0.812009656004828,0.4843391671695836
IND412105AAC,Pune_North_D_3 (Maharashtra),0.0,0.0007676057579897632,1,1,2,0.0,35,832.0,0.5301750150875075,0.18949909474954738,0.812009656004828,0.4843391671695836
IND411021AAA,PNQ Pashan DPC (Maharashtra),0.0,0.0007553749208773736,1,1,2,0.0,73,2113.0,0.7978273989136995,0.18949909474954738,0.9408569704284853,0.643934821967411
IND411036AAA,Pune_Mundhawa_L (Maharashtra),0.0,0.0006149535680116915,1,1,2,0.0,65,2869.0,0.856366928183464,0.18949909474954738,0.9336149668074833,0.6717561858780929
IND411033AAB,Pune_Chinchwad DC (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,1,64.0,0.06366928183464092,0.18949909474954738,0.024140012070006035,0.09351237175618587
IND411057AAF,Pune_East_D_7 (Maharashtra),0.0,0.00021400854696282493,1,0,1,0.0,1,64.0,0.06366928183464092,0.18949909474954738,0.024140012070006035,0.09351237175618587
IND445101AAA,Nagpur_Gondkhry_H (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,1,59.0,0.05884127942063971,0.18949909474954738,0.024140012070006035,0.09109837054918526
IND465333A1B,IND465333A1B,0.0,0.00021122932679049078,1,2,3,1.0,4,0.0,0.006035003017501509,0.18949909474954738,0.1388050694025347,0.0876282438141219
IND465333AAA,Shujalpur_AstrdDPP_D (Madhya Pradesh),0.0,0.0003487777208291248,2,1,3,1.0,7,329.0,0.25226312613156304,0.18949909474954738,0.216053108026554,0.22619191309595654
IND473443AAA,Mungaoli_AshkngRd_D (Madhya Pradesh),0.0,0.00020000245501773604,1,1,2,1.0,9,593.0,0.42184671092335546,0.18949909474954738,0.2664453832226916,0.3210621605310803
IND470227AAB,Rehli_Ward7DPP_D (Madhya Pradesh),0.0,0.0005329605029272883,2,0,2,1.0,7,552.0,0.3940856970428485,0.18949909474954738,0.216053108026554,0.2971031985515993
IND473551AAA,Shivpuri_BypassRD_D (Madhya Pradesh),0.0,0.0001473759341190604,1,0,1,0.0,1,59.0,0.05884127942063971,0.18949909474954738,0.024140012070006035,0.09109837054918526
IND475661AAB,Datia_TownDPP_D (Madhya Pradesh),0.0,0.0001473759341190604,1,0,1,0.0,1,115.0,0.11285455642727821,0.18949909474954738,0.024140012070006035,0.11810500905250453
IND424304AAC,Sakri_DhuleRoad_D (Maharashtra),0.0,0.00036499802832398124,3,2,5,1.0,21,2563.0,0.8376584188292094,0.18949909474954738,0.5618587809293905,0.588050694025347
IND431103AAA,Kannad_KolheDPP_D (Maharashtra),0.0,0.00035947336515673755,1,0,1,0.0,1,15.0,0.01659625829812915,0.18949909474954738,0.024140012070006035,0.06997585998792999
IND425201AAA,Bhusawal_Samarth_D (Maharashtra),0.0,0.0007007365166551507,1,1,2,1.0,18,2821.0,0.8527459263729632,0.18949909474954738,0.48672299336149666,0.5805672902836452
IND454001AAA,Dhar_Trimurti_D (Madhya Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,17,493.0,0.3524441762220881,0.18949909474954738,0.46016898008449003,0.3251056125528063
IND431112AAB,Sillod_ZebaTWR_D (Maharashtra),0.0,0.0004008830272374548,2,1,3,1.0,22,1938.0,0.7764031382015691,0.18949909474954738,0.5887145443572722,0.5627942063971032
IND431131AAB,Majalgaon_SmbjiCwk_D (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,1,792.0,0.5072420036210018,0.18949909474954738,0.024140012070006035,0.3152987326493663
IND431001AAA,Aurangabad (Maharashtra),0.0,0.0004650551001446451,1,0,1,0.0,20,1222.0,0.6644538322269161,0.18949909474954738,0.5353047676523838,0.496137598068799
IND571438AAB,Srirangapatna_Bburynkpl_D (Karnataka),0.0,0.00011567764671148872,0,1,1,0.0,9,68.0,0.06819553409776705,0.18949909474954738,0.2664453832226916,0.14423657211828605
IND421302AAN,GreaterThane_Anjur_C (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,16,515.0,0.3690404345202173,0.18949909474954738,0.4369342184671092,0.3287567893783947
IND421004AAA,Mumbai_Ulhasngr_DC (Maharashtra),0.0,0.0005555290220950577,1,0,1,0.0,27,854.0,0.5395292697646349,0.18949909474954738,0.6831623415811708,0.46324683162341584
IND421502AAA,Mumbai_Ambernath_Dc (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,17,729.0,0.47978273989136994,0.18949909474954738,0.46016898008449003,0.38877489438744717
IND423106AAA,Manmad_Malegaon_D (Maharashtra),0.0,0.0002606641216748898,2,1,3,1.0,14,364.0,0.28213639106819555,0.18949909474954738,0.40012070006035005,0.277942063971032
IND423301AAB,Satana_ThrbadRD_D (Maharashtra),0.0,0.0003826222460910022,1,0,1,0.0,7,122.0,0.11828605914302957,0.18949909474954738,0.216053108026554,0.1592033796016898
IND451666AAA,Sendhwa_VishnuVhr_D (Madhya Pradesh),0.0,0.00011567764671148872,0,2,2,1.0,10,1885.0,0.7700663850331925,0.18949909474954738,0.292094146047073,0.5003017501508751
IND431001AAB,Aurangabad_Pratpngr_D (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,18,541.0,0.38774894387447195,0.18949909474954738,0.48672299336149666,0.3480687990343995
IND282001AAC,Agra_Idgah_L (Uttar Pradesh),0.0,0.00013370195503039118,1,1,2,1.0,3,392.0,0.2975256487628244,0.18949909474954738,0.10651780325890163,0.22691611345805673
IND110039AAA,Delhi_Barwala (Delhi),0.0,0.00039953826941296455,1,1,2,0.0,7,202.0,0.17350633675316837,0.18949909474954738,0.216053108026554,0.1868135184067592
IND110078AAA,Janakpuri (Delhi),0.0,0.0012448638670679287,1,1,2,0.0,47,1259.0,0.6722993361496681,0.18949909474954738,0.9025347012673506,0.5735063367531683
IND110030AAD,Delhi_Kishangarh_DPC (Delhi),0.0,0.0006114882726303345,2,1,3,1.0,65,2603.0,0.8394689197344599,0.18949909474954738,0.9336149668074833,0.6633071816535908
IND000000AFR,Cochin_PanditRd_D (Kerala),0.0,0.00011567764671148872,0,1,1,0.0,8,326.0,0.24984912492456246,0.18949909474954738,0.24170187085093542,0.23011466505733252
IND400706AAA,Mumbai_Nerul_D (Maharashtra),0.0,0.0001480431871540892,1,1,2,0.0,4,159.0,0.14725407362703682,0.18949909474954738,0.1388050694025347,0.15823777911888956
IND410206AAB,Mumbai_Panvel_D (Maharashtra),0.0,0.00013186041693278897,1,1,2,0.0,37,1122.0,0.6324683162341581,0.18949909474954738,0.8340374170187085,0.539891369945685
IND410209AAA,Mumbai_Khandeshwar_Dc (Maharashtra),0.0,0.0007629884555634985,1,0,1,0.0,40,864.0,0.5434520217260108,0.18949909474954738,0.8669281834640917,0.501961375980688
IND410210AAA,Mumbai_Kharghar_D (Maharashtra),0.0,0.0003260536595883919,1,0,1,0.0,13,419.0,0.3138201569100785,0.18949909474954738,0.37688593844296925,0.2891369945684973
IND492001AAB,Raipur_Katora_IP (Chhattisgarh),0.0,0.00011567764671148872,0,1,1,0.0,8,171.0,0.15389257694628847,0.18949909474954738,0.24170187085093542,0.1821363910681955
IND110020AAB,OK_RPC (Delhi),0.0,0.00027789642158161085,1,1,2,0.0,13,1333.0,0.6894990947495474,0.18949909474954738,0.37688593844296925,0.47697646348823175
IND110035AAC,Delhi_North_R_8 (Delhi),0.0,0.0007645527461919773,1,1,2,0.0,39,1529.0,0.7272178636089318,0.18949909474954738,0.8566686783343391,0.5917923958961979
IND811307AAA,Jamui_Mehsouri_D (Bihar),0.0,0.00011567764671148872,0,2,2,1.0,2,90.0,0.08901629450814726,0.18949909474954738,0.0700060350030175,0.11535908267954134
IND812002AAA,Bhagalpur_Pbroad_DC (Bihar),0.0,0.00020854571917108404,1,1,2,1.0,35,2192.0,0.8059746529873265,0.18949909474954738,0.812009656004828,0.622238986119493
IND813203AAA,Kahalgaon_NdiaTola_D (Bihar),0.0,0.0002984162833348225,2,0,2,1.0,19,1596.0,0.7356668678334339,0.18949909474954738,0.512070006035003,0.5270971635485817
IND734203AAA,Kurseong_ABPath_D (West Bengal),0.0,0.0002975972736948614,1,0,1,0.0,3,205.0,0.17742908871454435,0.18949909474954738,0.10651780325890163,0.1668678334339167
IND000000AFG,Tirur_PmthuKlm_D (Kerala),0.0,0.00011567764671148872,0,2,2,0.0,4,205.0,0.17742908871454435,0.18949909474954738,0.1388050694025347,0.17332528666264332
IND803108AAB,Chandi_SH78_D (Bihar),0.0,0.00048041679875458385,1,0,1,0.0,13,579.0,0.41339770669885334,0.18949909474954738,0.37688593844296925,0.3389257694628847
IND803213AAA,Barh_Malahi_D (Bihar),0.0,0.00011567764671148872,0,2,2,1.0,5,373.0,0.2887748943874472,0.18949909474954738,0.16807483403741702,0.23485214242607122
IND110014AAA,Delhi_Bhogal (Delhi),0.0,0.0017606649876172574,1,1,2,0.0,20,350.0,0.2727821363910682,0.18949909474954738,0.5353047676523838,0.30030175015087507
IND110043AAC,Delhi_Nangli_L (Delhi),0.0,0.0002548572959346703,1,1,2,0.0,10,525.0,0.37779118889559443,0.18949909474954738,0.292094146047073,0.30416415208207603
IND110052AAA,Delhi_Wazirpur_L (Delhi),0.0,0.00014660645764997353,1,1,2,0.0,12,637.0,0.44296922148461076,0.18949909474954738,0.3488231744115872,0.34809897404948703
IND110095AAB,Delhi_Jhilmil_L (Delhi),0.0,0.0006723962436042152,1,1,2,0.0,37,3867.0,0.8943874471937237,0.18949909474954738,0.8340374170187085,0.6708509354254678
IND121002AAB,Faridabad_Mthurard_L (Haryana),0.0,0.0009971487584583055,1,1,2,0.0,86,7016.0,0.9366324683162341,0.18949909474954738,0.9532287266143633,0.715811707905854
IND122015AAC,IND122015AAC,0.0,0.00014660645764997353,1,0,1,0.0,2,100.0,0.10108630054315026,0.18949909474954738,0.0700060350030175,0.12139408569704285
IND124103AAA,Jhajjar_DC (Haryana),0.0,0.00031671491781163995,1,1,2,1.0,22,1039.0,0.6062160531080265,0.18949909474954738,0.5887145443572722,0.4777006638503319
IND124112AAA,Meham_GModDPP_D (Haryana),0.0,0.00022392848499618552,1,3,4,0.8333333333333334,15,1211.0,0.6590223295111648,0.18949909474954738,0.4179239589619795,0.4699456849728425
IND125033AAA,Hansi_DelRdDPP_D (Haryana),0.0,0.00024177920391545802,2,2,4,0.8333333333333334,11,480.0,0.3494266747133374,0.18949909474954738,0.31985515992757996,0.2955340977670489
IND843109AAB,Kanti_Central_DPP_2 (Bihar),0.0,0.0005007900111453158,2,2,4,1.0,29,807.0,0.515992757996379,0.18949909474954738,0.716053108026554,0.4580567290283645
IND282001AAA,Agra_Idgah_P (Uttar Pradesh),0.0,0.00039958475266164343,2,2,4,1.0,25,4811.0,0.9136994568497284,0.18949909474954738,0.6472540736270368,0.6431502715751358
IND843329AAB,Sheohar_Ward9DPP_D (Bihar),0.0,0.00038901229770547593,1,1,2,1.0,26,773.0,0.5003017501508751,0.18949909474954738,0.6653590826795414,0.44007242003621
IND845412AAB,Chakia_Wardno10_D (Bihar),0.0,0.0004310637824737817,1,1,2,1.0,30,1060.0,0.6113458056729029,0.18949909474954738,0.7317441158720579,0.5088714544357272
IND813213AAA,Sultanganj_Wardno3_D (Bihar),0.0,0.0003692579931060036,2,0,2,1.0,4,206.0,0.17984308992154496,0.18949909474954738,0.1388050694025347,0.17453228726614364
IND500055AAA,Hyd_Trimulgherry_Dc (Telangana),0.0,0.00018070110555404425,1,2,3,1.0,3,61.0,0.060350030175015085,0.18949909474954738,0.10651780325890163,0.10832830416415207
IND000000AEM,Gurgaon_Bilaspur_RP (Haryana),0.0,0.00011567764671148872,0,2,2,0.0,22,2095.0,0.796016898008449,0.18949909474954738,0.5887145443572722,0.5726010863005431
IND201301AAM,Noida_Sector63_L (Uttar Pradesh),0.0,0.0007187894600119422,1,1,2,0.0,66,8556.0,0.9474954737477369,0.18949909474954738,0.9348219674109837,0.7175618587809294
IND507111AAA,Bhadrachalam_ITDARd_D (Telangana),0.0,0.00011567764671148872,0,2,2,1.0,20,501.0,0.35908267954133977,0.18949909474954738,0.5353047676523838,0.34345202172601086
IND201301AAD,NOI_RPC (Delhi),0.0,0.0001697505716681961,1,1,2,0.0,5,642.0,0.44417622208811103,0.18949909474954738,0.16807483403741702,0.3125528062764031
IND226004AAC,Lucknow_Pandriba_L (Uttar Pradesh),0.0,0.00013370195503039118,1,0,1,0.0,1,311.0,0.2407966203983102,0.18949909474954738,0.024140012070006035,0.18207604103802053
IND250002AAC,IND250002AAC,0.0,0.00017410036021626182,2,0,2,1.0,3,1754.0,0.7549788774894387,0.18949909474954738,0.10651780325890163,0.4556427278213639
IND843126AAA,Saraiya_Wardno4_D (Bihar),0.0,0.0005335198519836556,2,2,4,1.0,26,1321.0,0.6864815932407966,0.18949909474954738,0.6653590826795414,0.5331623415811708
IND531162AAA,Vishakhapatnam (Andhra Pradesh),0.0,0.00044114760705304804,2,0,2,0.0,8,127.0,0.1228123114061557,0.18949909474954738,0.24170187085093542,0.16659625829812913
IND764020AAC,Koraput_GhtimDPP_D (Orissa),0.0,0.00014812608386723488,1,1,2,1.0,2,511.0,0.3660229330114665,0.18949909474954738,0.0700060350030175,0.25386240193120096
IND500010AAB,Hyderabad_Alwal_L (Telangana),0.0,0.001068583631345418,1,1,2,0.0,72,7371.0,0.9390464695232348,0.18949909474954738,0.9384429692214846,0.7140615570307786
IND500018AAA,Hyderabad_PndrgNgr_DC (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,4,180.0,0.1632468316234158,0.18949909474954738,0.1388050694025347,0.16623415811707906
IND500032AAA,Hyd_Chandanagar_Dc (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,4,95.0,0.09414604707302354,0.18949909474954738,0.1388050694025347,0.13168376584188293
IND500035AAA,Hyd_LB-Nagar_Dc (Telangana),0.0,0.00017507453001799677,1,1,2,0.0,3,75.0,0.07302353651176825,0.18949909474954738,0.10651780325890163,0.11466505733252866
IND500039AAB,Hyd_Uppal_Dc (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,2,24.0,0.026554013277006638,0.18949909474954738,0.0700060350030175,0.08412794206397103
IND500035AAD,Hyderabad_South_D_12 (Telangana),0.0,0.0003532651799375209,1,0,1,0.0,8,212.0,0.1816535908267954,0.18949909474954738,0.24170187085093542,0.196016898008449
IND500039AAD,Hyderabad_Uppal_L (Telangana),0.0,0.000288933280281294,1,1,2,0.0,14,766.0,0.49939649969824984,0.18949909474954738,0.40012070006035005,0.38657211828605914
IND803212AAB,Bakhtiarpur_BypassRD_D (Bihar),0.0,0.0003034941431025813,2,0,2,1.0,4,369.0,0.2851538925769463,0.18949909474954738,0.1388050694025347,0.2271876885938443
IND495004AAA,Bilaspur_Torwa_DC (Chhattisgarh),0.0,0.00011567764671148872,0,1,1,0.0,1,67.0,0.06668678334339168,0.18949909474954738,0.024140012070006035,0.09502112251056126
IND495671AAA,Champa_Brplicwk_D (Chhattisgarh),0.0,0.00021400854696282493,1,0,1,0.0,1,67.0,0.06668678334339168,0.18949909474954738,0.024140012070006035,0.09502112251056126
IND491995AAB,Kawardha_TrnsptNGR_D (Chhattisgarh),0.0,0.0002975972736948614,1,0,1,0.0,12,308.0,0.23898611949305976,0.18949909474954738,0.3488231744115872,0.24610742305371153
IND495677AAA,Korba_Tilknagr_DC (Chhattisgarh),0.0,0.00011567764671148872,0,1,1,0.0,7,995.0,0.5911285455642727,0.18949909474954738,0.216053108026554,0.39562462281231137
IND496001AAA,Raigarh_MithmdRd_D (Chhattisgarh),0.0,0.00021400854696282493,1,0,1,0.0,7,995.0,0.5911285455642727,0.18949909474954738,0.216053108026554,0.39562462281231137
IND462021AAA,Bhopal_Indrapri_DC (Madhya Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,1,63.0,0.06155703077851539,0.18949909474954738,0.024140012070006035,0.09245624622812311
IND462042AAA,Bhopal_Kolar Mandakni (Madhya Pradesh),0.0,0.00017329400123498195,1,1,2,0.0,19,1525.0,0.7260108630054315,0.18949909474954738,0.512070006035003,0.5222691611345806
IND464001AAA,Vidisha_ShrprDPP_D (Madhya Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,1,37.0,0.038322269161134584,0.18949909474954738,0.024140012070006035,0.0808388654194327
IND491001AAA,Durg_Pulgaon_DC (Chhattisgarh),0.0,0.00011567764671148872,0,1,1,0.0,1,47.0,0.04978877489438745,0.18949909474954738,0.024140012070006035,0.08657211828605914
IND501218AAC,Shamshabad_Lngrguda_D (Telangana),0.0,0.00027815873765489987,2,0,2,1.0,6,689.0,0.4619794809897405,0.18949909474954738,0.19100784550392275,0.326041038020519
IND811105AAA,Sheikhpura_Bgwtichk_D (Bihar),0.0,0.00017467618686229047,1,1,2,1.0,5,336.0,0.2582981291490646,0.18949909474954738,0.16807483403741702,0.21961375980687992
IND804452AAA,Masaurhi_Blockrd_D (Bihar),0.0,0.00011567764671148872,0,1,1,0.0,6,152.0,0.140012070006035,0.18949909474954738,0.19100784550392275,0.16505733252866628
IND142401AAA,Khanna_DC (Punjab),0.0,0.0005545615672788413,2,1,3,1.0,21,517.0,0.37054918527459263,0.18949909474954738,0.5618587809293905,0.3544960772480386
IND533242AAA,Razole_Shanthi_D (Andhra Pradesh),0.0,0.0003463139832459429,2,1,3,1.0,8,735.0,0.4818949909474955,0.18949909474954738,0.24170187085093542,0.34613759806879907
IND534260AAC,Palakollu_CroadDPP_D (Andhra Pradesh),0.0,0.0002645460798562778,1,1,2,0.0,9,1033.0,0.6053108026554014,0.18949909474954738,0.2664453832226916,0.4127942063971032
IND560002AAA,Bengaluru_KHRoad_I (Karnataka),0.0,0.0009239649198846099,3,2,5,1.0,110,3530.0,0.8829209414604707,0.18949909474954738,0.9698249849124925,0.692275196137598
IND560027AAA,Blr_Domlur (Karnataka),0.0,0.00011567764671148872,0,1,1,0.0,4,95.0,0.09414604707302354,0.18949909474954738,0.1388050694025347,0.13168376584188293
IND560099AAA,Bengaluru_Bomsndra_PC (Karnataka),0.0,0.00021400854696282493,1,0,1,0.0,4,95.0,0.09414604707302354,0.18949909474954738,0.1388050694025347,0.13168376584188293
IND560064AAA,Bengaluru_NwYlhnka_DC (Karnataka),0.0,0.000629347426680475,1,0,1,0.0,39,461.0,0.3352444176222088,0.18949909474954738,0.8566686783343391,0.3958056729028364
IND524003AAA,Nellore_DC (Andhra Pradesh),0.0,0.00032713429924170084,1,1,2,1.0,28,4860.0,0.9155099577549789,0.18949909474954738,0.6994568497284248,0.6544960772480386
IND530018AAA,Vizag _NAD (Andhra Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,1,27.0,0.027459263729631866,0.18949909474954738,0.024140012070006035,0.07540736270368135
IND530026AAA,Vizag_Gajuwaka (Andhra Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,4,247.0,0.2024743512371756,0.18949909474954738,0.1388050694025347,0.18584791792395897
IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),0.0,0.00035527119025848366,1,2,3,1.0,10,568.0,0.40404345202172604,0.18949909474954738,0.292094146047073,0.31729028364514184
IND532421AAA,Narasnpeta_HudcoDPP_D (Andhra Pradesh),0.0,0.0006925580786916526,1,1,2,1.0,39,1087.0,0.6191913095956548,0.18949909474954738,0.8566686783343391,0.5377791188895594
IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh),0.0,0.0007105565320217844,1,1,2,1.0,34,737.0,0.4828002414001207,0.18949909474954738,0.79963789981895,0.4581774290887145
IND500055AAC,Hyderabad_North_D_2 (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,17,284.0,0.22208811104405551,0.18949909474954738,0.46016898008449003,0.25992757996379
IND509216AAC,Shadnagar_Central_D_1 (Telangana),0.0,0.0005523150826695334,2,1,3,0.6666666666666666,22,609.0,0.42939046469523234,0.18949909474954738,0.5887145443572722,0.3892878696439348
IND521301AAA,Gudivada_GvrCompx_D (Andhra Pradesh),0.0,0.0006263978157126677,1,1,2,1.0,38,1390.0,0.7015691007845504,0.18949909474954738,0.8445986722993362,0.5765540132770066
IND523226AAA,Chimkurthy_MSRClgRd_D (Andhra Pradesh),0.0,0.00030614257609806695,1,1,2,1.0,18,777.0,0.5027157513578757,0.18949909474954738,0.48672299336149666,0.4055522027761014
IND523230AAA,Kanigiri_Tiglgndi_D (Andhra Pradesh),0.0,0.0009156303501351175,1,1,2,1.0,40,1321.0,0.6864815932407966,0.18949909474954738,0.8669281834640917,0.5734761617380808
IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),0.0,0.00011567764671148872,0,2,2,1.0,5,994.0,0.5890162945081473,0.18949909474954738,0.16807483403741702,0.3849728424864212
IND400015AAB,Mumbai_CotnGren_M (Maharashtra),0.0,0.00038856479988662546,2,2,4,1.0,61,3767.0,0.8907664453832227,0.18949909474954738,0.9284852142426071,0.687929993964997
IND400016AAA,Mumbai Mahim (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,1,8.0,0.012070006035003017,0.18949909474954738,0.024140012070006035,0.06771273385636692
IND614602AAA,Pattukotai_anthniyr_D (Tamil Nadu),0.0,0.00011567764671148872,0,1,1,0.0,16,205.0,0.17742908871454435,0.18949909474954738,0.4369342184671092,0.23295111647555822
IND620020AAA,Tiruchi (Tamil Nadu),0.0,0.00011567764671148872,0,1,1,0.0,25,283.0,0.22148461074230538,0.18949909474954738,0.6472540736270368,0.29704284852142426
IND620012AAA,Tiruchi_Manikndm_H (Tamil Nadu),0.0,0.0007242964915375544,2,0,2,0.0,2,153.0,0.14182257091128544,0.18949909474954738,0.0700060350030175,0.14176222088111043
